,Number_filters,Filter_size,Number_deepNeurons,AUROC
1139,5,7,4,0.955456
1140,5,7,6,0.9999359999999999
1141,5,7,6,0.999616
1142,5,7,6,0.965184
1143,5,7,8,0.97952
1144,5,7,8,0.968192
1145,5,7,8,0.996672
1146,5,7,10,0.989248
1147,5,7,10,0.9681279999999999
1148,5,7,10,0.985216
1149,5,7,12,0.97824
1150,5,7,12,0.966592
1151,5,7,12,0.958656
1152,5,7,14,0.9651839999999999
1153,5,7,14,0.977856
1154,5,7,14,0.9715199999999999
1155,5,7,16,0.9772160000000001
1156,5,7,16,0.9666560000000001
1157,5,7,16,0.98176
1158,5,7,18,0.9883519999999999
1159,5,7,18,0.9799040000000001
1160,5,7,18,0.994624
1161,5,8,2,0.8451200000000001
1162,5,8,2,0.818816
1163,5,8,2,0.9470080000000001
1164,5,8,4,0.977472
1165,5,8,4,0.9855360000000001
1166,5,8,4,0.98336
1167,5,8,6,0.9668479999999999
1168,5,8,6,0.9939199999999999
1169,5,8,6,0.985024
1170,5,8,8,0.986048
1171,5,8,8,0.998656
1172,5,8,8,0.9882879999999999
1173,5,8,10,0.9830400000000001
1174,5,8,10,0.992896
1175,5,8,10,0.9969920000000001
1176,5,8,12,0.9815039999999999
1177,5,8,12,0.9909120000000001
1178,5,8,12,0.969152
1179,5,8,14,0.9721599999999999
1180,5,8,14,0.987264
1181,5,8,14,0.919296
1182,5,8,16,0.9879680000000001
1183,5,8,16,0.973568
1184,5,8,16,0.976512
1185,5,8,18,0.976448
1186,5,8,18,0.9772160000000001
1187,5,8,18,0.97312
1188,5,9,2,0.977152
1189,5,9,2,0.992832
1190,5,9,2,0.950144
1191,5,9,4,0.981056
1192,5,9,4,0.9822719999999999
1193,5,9,4,0.9829760000000001
1194,5,9,6,0.965376
1195,5,9,6,0.942208
1196,5,9,6,0.9899520000000002
1197,5,9,8,0.993728
1198,5,9,8,0.995584
1199,5,9,8,0.981888
1200,5,9,10,0.97824
1201,5,9,10,0.9607680000000001
1202,5,9,10,0.95232
1203,5,9,12,0.982848
1204,5,9,12,0.9816320000000001
1205,5,9,12,0.9922559999999999
1206,5,9,14,0.988928
1207,5,9,14,0.99456
1208,5,9,14,0.9743999999999999
1209,5,9,16,0.9888
1210,5,9,16,0.9966079999999999
1211,5,9,16,0.992192
1212,5,9,18,0.988672
1213,5,9,18,0.989248
1214,5,9,18,0.990784
1215,6,1,2,0.93536
1216,6,1,2,0.870336
1217,6,1,2,0.8642560000000001
1218,6,1,4,0.844736
1219,6,1,4,0.8773759999999999
1220,6,1,4,0.93152
1221,6,1,6,0.869056
1222,6,1,6,0.7948799999999999
1223,6,1,6,0.8814719999999999
1224,6,1,8,0.8843519999999999
1225,6,1,8,0.8643200000000001
1226,6,1,8,0.929664
1227,6,1,10,0.9031680000000001
1228,6,1,10,0.852992
1229,6,1,10,0.8882559999999999
1230,6,1,12,0.8501119999999999
1231,6,1,12,0.9041920000000001
1232,6,1,12,0.9388799999999999
1233,6,1,14,0.91616
1234,6,1,14,0.925824
1235,6,1,14,0.934016
1236,6,1,16,0.944448
1237,6,1,16,0.94208
1238,6,1,16,0.921664
1239,6,1,18,0.9150720000000001
1240,6,1,18,0.9030400000000001
1241,6,1,18,0.910272
1242,6,2,2,0.9510400000000001
1243,6,2,2,0.943488
1244,6,2,2,0.7545600000000001
1245,6,2,4,0.92384
1246,6,2,4,0.9614079999999998
1247,6,2,4,0.946048
1248,6,2,6,0.95328
1249,6,2,6,0.95968
1250,6,2,6,0.9375359999999999
1251,6,2,8,0.866304
1252,6,2,8,0.9390080000000001
1253,6,2,8,0.952576
1254,6,2,10,0.948224
1255,6,2,10,0.9339519999999999
1256,6,2,10,0.933824
1257,6,2,12,0.981056
1258,6,2,12,0.922112
1259,6,2,12,0.9678079999999999
1260,6,2,14,0.9303039999999999
1261,6,2,14,0.935424
1262,6,2,14,0.970368
1263,6,2,16,0.95328
1264,6,2,16,0.881216
1265,6,2,16,0.983552
1266,6,2,18,0.954176
1267,6,2,18,0.9610879999999999
1268,6,2,18,0.938496
1269,6,3,2,0.99104
1270,6,3,2,0.932992
1271,6,3,2,0.962944
1272,6,3,4,0.9896960000000001
1273,6,3,4,0.983104
1274,6,3,4,0.9694719999999999
1275,6,3,6,0.991104
1276,6,3,6,0.955584
1277,6,3,6,0.9506560000000001
1278,6,3,8,0.9551999999999999
1279,6,3,8,0.9262079999999999
1280,6,3,8,0.9864959999999999
1281,6,3,10,0.946368
1282,6,3,10,0.993344
1283,6,3,10,0.9516159999999999
1284,6,3,12,0.954752
1285,6,3,12,0.943872
1286,6,3,12,0.978624
1287,6,3,14,0.950016
1288,6,3,14,0.966912
1289,6,3,14,0.9671679999999999
1290,6,3,16,0.9734400000000001
1291,6,3,16,0.956224
1292,6,3,16,0.971968
1293,6,3,18,0.971776
1294,6,3,18,0.9641599999999999
1295,6,3,18,0.9432320000000001
1296,6,4,2,0.953408
1297,6,4,2,0.83104
1298,6,4,2,0.944576
1299,6,4,4,0.9754879999999999
1300,6,4,4,0.931136
1301,6,4,4,0.96608
1302,6,4,6,0.960768
1303,6,4,6,0.982848
1304,6,4,6,0.9861759999999999
1305,6,4,8,0.9883520000000001
1306,6,4,8,0.9532160000000001
1307,6,4,8,0.953664
1308,6,4,10,0.9743359999999999
1309,6,4,10,0.925824
1310,6,4,10,0.96608
1311,6,4,12,0.9715200000000002
1312,6,4,12,0.943936
1313,6,4,12,0.968384
1314,6,4,14,0.975744
1315,6,4,14,0.9971840000000001
1316,6,4,14,0.988416
1317,6,4,16,0.976256
1318,6,4,16,0.9765119999999999
1319,6,4,16,0.971264
1320,6,4,18,0.9792
1321,6,4,18,0.9796480000000001
1322,6,4,18,0.979392
1323,6,5,2,0.842752
1324,6,5,2,0.974912
1325,6,5,2,0.983232
1326,6,5,4,0.9880960000000001
1327,6,5,4,0.982336
1328,6,5,4,0.986944
1329,6,5,6,0.969728
1330,6,5,6,0.972224
1331,6,5,6,0.970304
1332,6,5,8,0.9465600000000001
1333,6,5,8,0.971008
1334,6,5,8,0.9733120000000001
1335,6,5,10,0.972416
1336,6,5,10,0.969856
1337,6,5,10,0.972352
1338,6,5,12,0.939328
1339,6,5,12,0.984768
1340,6,5,12,0.954752
1341,6,5,14,0.972928
1342,6,5,14,0.970496
1343,6,5,14,0.9850880000000001
1344,6,5,16,0.98656
1345,6,5,16,0.9852799999999999
1346,6,5,16,0.9573119999999999
1347,6,5,18,0.973568
1348,6,5,18,0.979648
1349,6,5,18,0.9647359999999999
1350,6,6,2,0.984
1351,6,6,2,0.99968
1352,6,6,2,0.97888
1353,6,6,4,0.98272
1354,6,6,4,0.9639040000000001
1355,6,6,4,0.94912
1356,6,6,6,0.9845760000000001
1357,6,6,6,0.993216
1358,6,6,6,0.958272
1359,6,6,8,0.9861120000000001
1360,6,6,8,0.96992
1361,6,6,8,0.987008
1362,6,6,10,0.9753600000000001
1363,6,6,10,0.992896
1364,6,6,10,0.9781759999999999
1365,6,6,12,0.976448
1366,6,6,12,0.9812479999999999
1367,6,6,12,0.967488
1368,6,6,14,0.982656
1369,6,6,14,0.979712
1370,6,6,14,0.978432
1371,6,6,16,0.991168
1372,6,6,16,0.98688
1373,6,6,16,0.976576
1374,6,6,18,0.98656
1375,6,6,18,0.9863040000000001
1376,6,6,18,0.9994239999999999
1377,6,7,2,0.977856
1378,6,7,2,0.955456
1379,6,7,2,0.988032
1380,6,7,4,0.984256
1381,6,7,4,0.984128
1382,6,7,4,0.9880960000000001
1383,6,7,6,0.978176
1384,6,7,6,0.9591040000000001
1385,6,7,6,0.97568
1386,6,7,8,0.987136
1387,6,7,8,0.989248
1388,6,7,8,0.9347840000000001
1389,6,7,10,0.985472
1390,6,7,10,0.9810559999999999
1391,6,7,10,0.9968640000000001
1392,6,7,12,0.9831040000000001
1393,6,7,12,0.9850880000000001
1394,6,7,12,0.9838720000000001
1395,6,7,14,0.9868800000000001
1396,6,7,14,0.9896959999999999
1397,6,7,14,0.995456
1398,6,7,16,0.995264
1399,6,7,16,0.999168
1400,6,7,16,0.979776
1401,6,7,18,0.98528
1402,6,7,18,0.972736
1403,6,7,18,0.986688
1404,6,8,2,0.980096
1405,6,8,2,0.947968
1406,6,8,2,0.821056
1407,6,8,4,0.99264
1408,6,8,4,0.9880319999999999
1409,6,8,4,0.991936
1410,6,8,6,0.967296
1411,6,8,6,0.992896
1412,6,8,6,0.9752320000000001
1413,6,8,8,0.978368
1414,6,8,8,0.985344
1415,6,8,8,0.979392
1416,6,8,10,0.994176
1417,6,8,10,0.988736
1418,6,8,10,0.98784
1419,6,8,12,0.9781120000000001
1420,6,8,12,0.980608
1421,6,8,12,0.993024
1422,6,8,14,0.975168
1423,6,8,14,0.990208
1424,6,8,14,0.988416
1425,6,8,16,0.9811840000000001
1426,6,8,16,0.9873919999999999
1427,6,8,16,0.9950720000000001
1428,6,8,18,0.9968
1429,6,8,18,0.999488
1430,6,8,18,0.9788800000000001
1431,6,9,2,0.981056
1432,6,9,2,0.9755520000000001
1433,6,9,2,0.9795840000000001
1434,6,9,4,0.9879680000000001
1435,6,9,4,0.9848319999999999
1436,6,9,4,0.97632
1437,6,9,6,0.958016
1438,6,9,6,0.9888
1439,6,9,6,0.9868159999999999
1440,6,9,8,0.9811840000000001
1441,6,9,8,0.99264
1442,6,9,8,0.983744
1443,6,9,10,0.9992320000000001
1444,6,9,10,0.984576
1445,6,9,10,0.9947520000000001
1446,6,9,12,0.971456
1447,6,9,12,0.9829760000000001
1448,6,9,12,0.98336
1449,6,9,14,0.99936
1450,6,9,14,0.9932799999999999
1451,6,9,14,0.970432
1452,6,9,16,0.9905280000000001
1453,6,9,16,0.990912
1454,6,9,16,0.9859200000000001
1455,6,9,18,0.987264
1456,6,9,18,0.975232
1457,6,9,18,0.9875200000000002
1458,7,1,2,0.9104
1459,7,1,2,0.886464
1460,7,1,2,0.847808
1461,7,1,4,0.9242239999999999
1462,7,1,4,0.8982399999999999
1463,7,1,4,0.980864
1464,7,1,6,0.958208
1465,7,1,6,0.937856
1466,7,1,6,0.9097599999999999
1467,7,1,8,0.912576
1468,7,1,8,0.866368
1469,7,1,8,0.8778240000000002
1470,7,1,10,0.870144
1471,7,1,10,0.9163519999999999
1472,7,1,10,0.89792
1473,7,1,12,0.9089280000000001
1474,7,1,12,0.917184
1475,7,1,12,0.874816
1476,7,1,14,0.857664
1477,7,1,14,0.91264
1478,7,1,14,0.8832
1479,7,1,16,0.891584
1480,7,1,16,0.8055040000000001
1481,7,1,16,0.9390719999999999
1482,7,1,18,0.888384
1483,7,1,18,0.914112
1484,7,1,18,0.9406720000000001
1485,7,2,2,0.8515840000000001
1486,7,2,2,0.9263999999999999
1487,7,2,2,0.984128
1488,7,2,4,0.8376959999999999
1489,7,2,4,0.9566079999999999
1490,7,2,4,0.9441919999999999
1491,7,2,6,0.9378559999999999
1492,7,2,6,0.9356800000000001
1493,7,2,6,0.962816
1494,7,2,8,0.96864
1495,7,2,8,0.919616
1496,7,2,8,0.939776
1497,7,2,10,0.965824
1498,7,2,10,0.974528
1499,7,2,10,0.943232
1500,7,2,12,0.9390080000000001
1501,7,2,12,0.8882559999999999
1502,7,2,12,0.967168
1503,7,2,14,0.939584
1504,7,2,14,0.9565440000000001
1505,7,2,14,0.9092480000000001
